ID,sentimiento
67991,negativo
67992,positivo
67993,positivo
67994,negativo
67995,positivo
67996,negativo
67997,negativo
67998,negativo
67999,negativo
68000,positivo
68001,negativo
68002,positivo
68003,negativo
68004,positivo
68005,negativo
68006,positivo
68007,positivo
68008,positivo
68009,positivo
68010,positivo
68011,positivo
68012,positivo
68013,negativo
68014,negativo
68015,positivo
68016,positivo
68017,negativo
68018,positivo
68019,positivo
68020,positivo
68021,negativo
68022,positivo
68023,positivo
68024,positivo
68025,positivo
68026,negativo
68027,positivo
68028,negativo
68029,positivo
68030,positivo
68031,positivo
68032,negativo
68033,positivo
68034,negativo
68035,positivo
68036,positivo
68037,positivo
68038,negativo
68039,positivo
68040,negativo
68041,positivo
68042,positivo
68043,positivo
68044,negativo
68045,positivo
68046,negativo
68047,positivo
68048,negativo
68049,positivo
68050,negativo
68051,negativo
68052,positivo
68053,positivo
68054,negativo
68055,negativo
68056,positivo
68057,positivo
68058,negativo
68059,negativo
68060,negativo
68061,positivo
68062,positivo
68063,positivo
68064,positivo
68065,positivo
68066,negativo
68067,positivo
68068,positivo
68069,negativo
68070,negativo
68071,positivo
68072,positivo
68073,negativo
68074,positivo
68075,positivo
68076,positivo
68077,positivo
68078,negativo
68079,positivo
68080,negativo
68081,negativo
68082,positivo
68083,positivo
68084,positivo
68085,positivo
68086,positivo
68087,positivo
68088,positivo
68089,negativo
68090,negativo
68091,negativo
68092,negativo
68093,negativo
68094,negativo
68095,negativo
68096,negativo
68097,negativo
68098,negativo
68099,positivo
68100,positivo
68101,negativo
68102,negativo
68103,positivo
68104,positivo
68105,positivo
68106,positivo
68107,negativo
68108,positivo
68109,negativo
68110,positivo
68111,positivo
68112,positivo
68113,positivo
68114,positivo
68115,positivo
68116,negativo
68117,negativo
68118,negativo
68119,negativo
68120,negativo
68121,positivo
68122,negativo
68123,positivo
68124,negativo
68125,positivo
68126,positivo
68127,negativo
68128,negativo
68129,positivo
68130,positivo
68131,positivo
68132,negativo
68133,negativo
68134,negativo
68135,positivo
68136,negativo
68137,negativo
68138,positivo
68139,positivo
68140,positivo
68141,negativo
68142,negativo
68143,positivo
68144,negativo
68145,positivo
68146,positivo
68147,negativo
68148,positivo
68149,positivo
68150,positivo
68151,positivo
68152,negativo
68153,negativo
68154,negativo
68155,positivo
68156,positivo
68157,positivo
68158,positivo
68159,positivo
68160,negativo
68161,positivo
68162,positivo
68163,positivo
68164,negativo
68165,negativo
68166,positivo
68167,negativo
68168,positivo
68169,negativo
68170,positivo
68171,positivo
68172,negativo
68173,negativo
68174,positivo
68175,positivo
68176,negativo
68177,positivo
68178,positivo
68179,negativo
68180,negativo
68181,negativo
68182,positivo
68183,positivo
68184,positivo
68185,negativo
68186,positivo
68187,positivo
68188,positivo
68189,negativo
68190,positivo
68191,positivo
68192,positivo
68193,positivo
68194,negativo
68195,negativo
68196,negativo
68197,negativo
68198,positivo
68199,negativo
68200,negativo
68201,positivo
68202,negativo
68203,negativo
68204,positivo
68205,negativo
68206,positivo
68207,negativo
68208,positivo
68209,positivo
68210,positivo
68211,positivo
68212,negativo
68213,positivo
68214,positivo
68215,negativo
68216,positivo
68217,negativo
68218,negativo
68219,positivo
68220,positivo
68221,positivo
68222,negativo
68223,negativo
68224,negativo
68225,negativo
68226,positivo
68227,negativo
68228,negativo
68229,positivo
68230,negativo
68231,negativo
68232,positivo
68233,negativo
68234,positivo
68235,negativo
68236,negativo
68237,negativo
68238,positivo
68239,negativo
68240,positivo
68241,positivo
68242,positivo
68243,negativo
68244,positivo
68245,positivo
68246,negativo
68247,negativo
68248,positivo
68249,negativo
68250,negativo
68251,positivo
68252,negativo
68253,negativo
68254,positivo
68255,negativo
68256,positivo
68257,positivo
68258,positivo
68259,negativo
68260,negativo
68261,negativo
68262,positivo
68263,negativo
68264,negativo
68265,negativo
68266,negativo
68267,negativo
68268,negativo
68269,negativo
68270,positivo
68271,positivo
68272,negativo
68273,positivo
68274,negativo
68275,negativo
68276,positivo
68277,negativo
68278,positivo
68279,positivo
68280,negativo
68281,negativo
68282,positivo
68283,positivo
68284,positivo
68285,positivo
68286,positivo
68287,positivo
68288,positivo
68289,positivo
68290,negativo
68291,negativo
68292,negativo
68293,negativo
68294,negativo
68295,positivo
68296,positivo
68297,positivo
68298,positivo
68299,positivo
68300,negativo
68301,negativo
68302,positivo
68303,positivo
68304,positivo
68305,negativo
68306,negativo
68307,positivo
68308,negativo
68309,negativo
68310,negativo
68311,positivo
68312,negativo
68313,positivo
68314,negativo
68315,positivo
68316,positivo
68317,negativo
68318,positivo
68319,positivo
68320,negativo
68321,negativo
68322,negativo
68323,positivo
68324,negativo
68325,negativo
68326,positivo
68327,positivo
68328,negativo
68329,positivo
68330,positivo
68331,positivo
68332,negativo
68333,negativo
68334,negativo
68335,negativo
68336,negativo
68337,positivo
68338,positivo
68339,positivo
68340,positivo
68341,positivo
68342,negativo
68343,positivo
68344,positivo
68345,negativo
68346,positivo
68347,negativo
68348,negativo
68349,negativo
68350,positivo
68351,positivo
68352,negativo
68353,negativo
68354,negativo
68355,negativo
68356,positivo
68357,negativo
68358,negativo
68359,negativo
68360,negativo
68361,negativo
68362,positivo
68363,negativo
68364,negativo
68365,positivo
68366,positivo
68367,positivo
68368,positivo
68369,positivo
68370,negativo
68371,positivo
68372,negativo
68373,negativo
68374,positivo
68375,positivo
68376,positivo
68377,negativo
68378,negativo
68379,positivo
68380,positivo
68381,negativo
68382,negativo
68383,negativo
68384,positivo
68385,positivo
68386,positivo
68387,negativo
68388,negativo
68389,negativo
68390,negativo
68391,negativo
68392,positivo
68393,positivo
68394,negativo
68395,negativo
68396,positivo
68397,negativo
68398,negativo
68399,negativo
68400,negativo
68401,negativo
68402,negativo
68403,negativo
68404,negativo
68405,negativo
68406,negativo
68407,negativo
68408,negativo
68409,negativo
68410,positivo
68411,negativo
68412,positivo
68413,positivo
68414,positivo
68415,negativo
68416,negativo
68417,positivo
68418,positivo
68419,negativo
68420,negativo
68421,positivo
68422,negativo
68423,positivo
68424,negativo
68425,positivo
68426,positivo
68427,positivo
68428,negativo
68429,positivo
68430,negativo
68431,positivo
68432,positivo
68433,positivo
68434,positivo
68435,positivo
68436,negativo
68437,negativo
68438,positivo
68439,negativo
68440,negativo
68441,negativo
68442,positivo
68443,negativo
68444,positivo
68445,negativo
68446,negativo
68447,negativo
68448,negativo
68449,negativo
68450,positivo
68451,negativo
68452,negativo
68453,negativo
68454,negativo
68455,negativo
68456,positivo
68457,negativo
68458,negativo
68459,negativo
68460,negativo
68461,positivo
68462,negativo
68463,positivo
68464,negativo
68465,positivo
68466,positivo
68467,negativo
68468,negativo
68469,positivo
68470,negativo
68471,positivo
68472,negativo
68473,positivo
68474,negativo
68475,positivo
68476,negativo
68477,negativo
68478,positivo
68479,positivo
68480,negativo
68481,negativo
68482,positivo
68483,positivo
68484,negativo
68485,positivo
68486,positivo
68487,positivo
68488,negativo
68489,negativo
68490,positivo
68491,negativo
68492,positivo
68493,negativo
68494,positivo
68495,negativo
68496,negativo
68497,negativo
68498,negativo
68499,positivo
68500,negativo
68501,negativo
68502,negativo
68503,positivo
68504,negativo
68505,positivo
68506,positivo
68507,positivo
68508,positivo
68509,negativo
68510,negativo
68511,negativo
68512,negativo
68513,positivo
68514,negativo
68515,negativo
68516,positivo
68517,negativo
68518,negativo
68519,positivo
68520,positivo
68521,positivo
68522,negativo
68523,positivo
68524,positivo
68525,positivo
68526,negativo
68527,negativo
68528,positivo
68529,positivo
68530,negativo
68531,negativo
68532,positivo
68533,positivo
68534,positivo
68535,positivo
68536,positivo
68537,positivo
68538,positivo
68539,negativo
68540,negativo
68541,negativo
68542,negativo
68543,negativo
68544,positivo
68545,negativo
68546,positivo
68547,negativo
68548,positivo
68549,negativo
68550,negativo
68551,positivo
68552,positivo
68553,negativo
68554,negativo
68555,negativo
68556,positivo
68557,positivo
68558,negativo
68559,negativo
68560,negativo
68561,positivo
68562,positivo
68563,positivo
68564,positivo
68565,negativo
68566,positivo
68567,negativo
68568,positivo
68569,positivo
68570,negativo
68571,positivo
68572,positivo
68573,negativo
68574,negativo
68575,positivo
68576,negativo
68577,negativo
68578,positivo
68579,positivo
68580,negativo
68581,negativo
68582,positivo
68583,negativo
68584,positivo
68585,positivo
68586,positivo
68587,negativo
68588,negativo
68589,negativo
68590,negativo
68591,positivo
68592,positivo
68593,negativo
68594,negativo
68595,negativo
68596,negativo
68597,positivo
68598,positivo
